,Year,Source country,Destination country,Value
969,2003,AT,IN,6757
970,2003,AT,ID,187224
971,2003,AT,IE,153921
972,2003,AT,IT,1024826
973,2003,AT,JP,41350
974,2003,AT,KZ,23600
975,2003,AT,KW,47312
976,2003,AT,KW,84056
977,2003,AT,LV,129395
978,2003,AT,LV,47846
979,2003,AT,LV,16629
980,2003,AT,LT,152527
981,2003,AT,LT,139611
982,2003,AT,LU,1510
983,2003,AT,MK,51099
984,2003,AT,MK,4186
985,2003,AT,MY,138536
986,2003,AT,MY,428354
987,2003,AT,MY,117308
988,2003,AT,MX,950
989,2003,AT,MD,6073
990,2003,AT,MN,145
991,2003,AT,NA,635000
992,2003,AT,NL,2999029
993,2003,AT,NZ,358960
994,2003,AT,NG,1229712
995,2003,AT,NO,2442
996,2003,AT,NO,214328
997,2003,AT,NO,3790
998,2003,AT,NO,6338848
999,2003,AT,OM,1141810
1000,2003,AT,OM,597782
1001,2003,AT,OM,3994
1002,2003,AT,PK,38315
1003,2003,AT,PH,312111
1004,2003,AT,PL,37903
1005,2003,AT,PL,792585
1006,2003,AT,PL,70748
1007,2003,AT,QA,57943
1008,2003,AT,QA,8723
1009,2003,AT,RO,366142
1010,2003,AT,RO,13368
1011,2003,AT,RU,112225
1012,2003,AT,RU,2750854
1013,2003,AT,RU,261087
1014,2003,AT,LC,4125
1015,2003,AT,SG,420992
1016,2003,AT,SK,14900
1017,2003,AT,SK,171052
1018,2003,AT,SK,16265
1019,2003,AT,SK,15184
1020,2003,AT,SI,74356
1021,2003,AT,SI,48000
1022,2003,AT,SI,41978
1023,2003,AT,SI,337778
1024,2003,AT,ZA,9270
1025,2003,AT,ZA,1079188
1026,2003,AT,CH,214676
1027,2003,AT,CH,1903718
1028,2003,AT,CH,5928
1029,2003,AT,TH,1145534
1030,2003,AT,TT,17233
1031,2003,AT,TN,165000
1032,2003,AT,TR,142194
1033,2003,AT,TR,3862
1034,2003,AT,TR,785416
1035,2003,AT,UA,218232
1036,2003,AT,AE,6672758
1037,2003,AT,AE,56849
1038,2003,AT,GB,1445516
1039,2003,AT,US,429013
1040,2003,AT,US,62948502
1041,2003,AT,US,1040
1042,2003,AT,UY,968
1043,2003,AT,UY,132675
1044,2003,CZ,DZ,17491000
1045,2003,CZ,AT,4000
1046,2003,CZ,AZ,363000
1047,2003,CZ,BD,565000
1048,2003,CZ,BE,179000
1049,2003,CZ,BG,169000
1050,2003,CZ,CA,467000
1051,2003,CZ,CL,243000
1052,2003,CZ,CN,100000
1053,2003,CZ,CO,372000
1054,2003,CZ,HR,13000
1055,2003,CZ,CD,992000
1056,2003,CZ,EG,854000
1057,2003,CZ,EE,29000
1058,2003,CZ,ET,307000
1059,2003,CZ,FI,85000
1060,2003,CZ,FR,248000
1061,2003,CZ,GE,1363000
1062,2003,CZ,DE,1466000
1063,2003,CZ,GR,21000
1064,2003,CZ,HU,2377000
1065,2003,CZ,IN,17025000
1066,2003,CZ,ID,1778000
1067,2003,CZ,IQ,2286000
1068,2003,CZ,IL,1803000
1069,2003,CZ,JO,295000
1070,2003,CZ,KZ,122000
1071,2003,CZ,KE,733000
1072,2003,CZ,LV,16000
1073,2003,CZ,LB,140000
1074,2003,CZ,LT,1295000
1075,2003,CZ,MY,45000
1076,2003,CZ,MX,281000
1077,2003,CZ,NL,54000
1078,2003,CZ,NG,156000
1079,2003,CZ,NO,1000
1080,2003,CZ,PK,12000
1081,2003,CZ,PH,83000
1082,2003,CZ,PL,1639000
1083,2003,CZ,RO,263000
1084,2003,CZ,RU,1705000
1085,2003,CZ,SK,12866000
1086,2003,CZ,SI,70000
1087,2003,CZ,KR,32000
1088,2003,CZ,ES,325000
1089,2003,CZ,LK,134000
1090,2003,CZ,SE,334000
1091,2003,CZ,CH,82000
1092,2003,CZ,SY,110000
1093,2003,CZ,TH,2519000
1094,2003,CZ,TN,2168000
1095,2003,CZ,TR,2000
1096,2003,CZ,AE,972000
1097,2003,CZ,GB,35000
1098,2003,CZ,US,4962000
1099,2003,CZ,VN,837000
1100,2003,FI,AF,92600
1101,2003,FI,AR,8600
1102,2003,FI,AU,24300
1103,2003,FI,AU,316700
1104,2003,FI,AT,27900
1105,2003,FI,AT,22100
1106,2003,FI,AT,84400
1107,2003,FI,BH,1124800
1108,2003,FI,BE,5600
1109,2003,FI,BE,36100
1110,2003,FI,BG,15800
1111,2003,FI,CA,27200
1112,2003,FI,CA,16800
1113,2003,FI,CL,19400
1114,2003,FI,CY,100
1115,2003,FI,CZ,70100
1116,2003,FI,CZ,283500
1117,2003,FI,CZ,96500
1118,2003,FI,DK,2300
1119,2003,FI,DK,8200
1120,2003,FI,DK,4800
1121,2003,FI,EG,40900
1122,2003,FI,EG,968200
1123,2003,FI,EE,2500
1124,2003,FI,EE,54900
1125,2003,FI,EE,15000
1126,2003,FI,FR,45500
1127,2003,FI,FR,18400
1128,2003,FI,DE,374700
1129,2003,FI,DE,64400
1130,2003,FI,GR,5500
1131,2003,FI,HU,2700
1132,2003,FI,IS,7300
1133,2003,FI,IS,100
1134,2003,FI,IE,28700
1135,2003,FI,IT,894500
1136,2003,FI,IT,1296400
1137,2003,FI,IT,31700
1138,2003,FI,JP,13800
1139,2003,FI,JP,800
1140,2003,FI,JP,8000
1141,2003,FI,JO,102200
1142,2003,FI,JO,366200
1143,2003,FI,KW,2020000
1144,2003,FI,LV,3000
1145,2003,FI,LV,6600
1146,2003,FI,LT,7200
1147,2003,FI,LT,5800
1148,2003,FI,LT,79200
1149,2003,FI,LU,10400
1150,2003,FI,LU,11300
1151,2003,FI,MY,117200
1152,2003,FI,MY,331600
1153,2003,FI,MY,228300
1154,2003,FI,NL,9900
1155,2003,FI,NL,4200
1156,2003,FI,NL,49000
1157,2003,FI,NZ,700
1158,2003,FI,NO,7500
1159,2003,FI,NO,139300
1160,2003,FI,NO,400
1161,2003,FI,NO,776200
1162,2003,FI,PK,6200
1163,2003,FI,PL,56400
1164,2003,FI,PL,9000
1165,2003,FI,PL,20000
1166,2003,FI,SA,6300
1167,2003,FI,SA,1997000
1168,2003,FI,SK,10600
1169,2003,FI,SK,442400
1170,2003,FI,ZA,2500
1171,2003,FI,ES,22600
1172,2003,FI,ES,13300
1173,2003,FI,SD,11700
1174,2003,FI,SE,7200
1175,2003,FI,SE,1374700
1176,2003,FI,SE,1069400
1177,2003,FI,SE,31239200
1178,2003,FI,SE,124800
1179,2003,FI,CH,17800
1180,2003,FI,CH,17400
1181,2003,FI,CH,9800
1182,2003,FI,CH,1000
1183,2003,FI,TH,7200
1184,2003,FI,TH,11800
1185,2003,FI,UG,6800
1186,2003,FI,AE,12200
1187,2003,FI,AE,395500
1188,2003,FI,AE,60200
1189,2003,FI,GB,114600
1190,2003,FI,GB,196100
1191,2003,FI,US,473200
1192,2003,FI,US,5000
1193,2003,FI,US,24700
1194,2003,FI,US,352900
1195,2003,FI,US,400
1196,2003,DE,AU,1627000
1197,2003,DE,AT,6483000
1198,2003,DE,BE,377000
1199,2003,DE,CA,1252000
1200,2003,DE,CL,6088000
1201,2003,DE,CZ,71000
1202,2003,DE,DK,47006000
1203,2003,DE,EG,17115000
1204,2003,DE,EE,8618000
1205,2003,DE,,37000
1206,2003,DE,FI,80618000
1207,2003,DE,FR,10301000
1208,2003,DE,GR,65020000
1209,2003,DE,HK,14000
1210,2003,DE,HU,25000
1211,2003,DE,IE,5000
1212,2003,DE,IL,100560000
1213,2003,DE,IT,45629000
1214,2003,DE,JP,130000
1215,2003,DE,LV,208000
1216,2003,DE,LT,359000
1217,2003,DE,LU,166000
1218,2003,DE,MY,307849000
1219,2003,DE,MX,25000
1220,2003,DE,NL,105106000
1221,2003,DE,NZ,13000
1222,2003,DE,NO,3648000
1223,2003,DE,PL,74319000
1224,2003,DE,PT,155000
1225,2003,DE,RO,7140000
1226,2003,DE,SG,2169000
1227,2003,DE,SK,23000
1228,2003,DE,ZA,259770000
1229,2003,DE,KR,4380000
1230,2003,DE,ES,12549000
1231,2003,DE,SE,44342000
1232,2003,DE,CH,18406000
1233,2003,DE,TH,510000
1234,2003,DE,TR,55606000
1235,2003,DE,AE,2042000
1236,2003,DE,GB,32412000
1237,2003,DE,US,10614000
1238,2003,GR,GB,9168499
1239,2003,HU,AD,4330
1240,2003,HU,AT,307080
1241,2003,HU,BE,4920
1242,2003,HU,CA,65250
1243,2003,HU,CR,9420
1244,2003,HU,HR,20420
1245,2003,HU,CZ,363330
1246,2003,HU,DK,670
1247,2003,HU,DO,1123580
1248,2003,HU,EG,1330080
1249,2003,HU,SV,50750
1250,2003,HU,ER,31670
1251,2003,HU,ET,1179080
1252,2003,HU,,88920
1253,2003,HU,FI,387000
1254,2003,HU,DE,382920
1255,2003,HU,GR,145420
1256,2003,HU,GT,360500
1257,2003,HU,IN,814000
1258,2003,HU,ID,76170
1259,2003,HU,IL,81830
1260,2003,HU,IT,644580
1261,2003,HU,JP,148670
1262,2003,HU,LV,68580
1263,2003,HU,LB,77000
1264,2003,HU,NZ,44420
1265,2003,HU,NO,8080
1266,2003,HU,PA,304500
1267,2003,HU,PE,9920
1268,2003,HU,PH,25920
1269,2003,HU,PL,95580
1270,2003,HU,PT,80
1271,2003,HU,RO,29750
1272,2003,HU,SK,635080
1273,2003,HU,SI,4420
1274,2003,HU,ZA,51580
1275,2003,HU,ES,80
1276,2003,HU,SE,8500
1277,2003,HU,UA,580
1278,2003,HU,GB,13080
1279,2003,HU,US,2209500
1280,2003,HU,VE,97000
1281,2003,IT,AR,64232
1282,2003,IT,AU,1373001
1283,2003,IT,BH,1876593
1284,2003,IT,BD,526008
1285,2003,IT,BE,10102322
1286,2003,IT,BR,8915750
1287,2003,IT,CA,1322787
1288,2003,IT,CL,470919
1289,2003,IT,CN,1641395
1290,2003,IT,CZ,17451000
1291,2003,IT,DK,7187183
1292,2003,IT,EC,14791
1293,2003,IT,EG,41813130
1294,2003,IT,FR,45747374
1295,2003,IT,DE,40881733
1296,2003,IT,GR,21632546
1297,2003,IT,IN,24334088
1298,2003,IT,IL,1421172
1299,2003,IT,JP,771472
1300,2003,IT,KW,6094312
1301,2003,IT,LU,449238
1302,2003,IT,MY,90630677
1303,2003,IT,MX,5061867
1304,2003,IT,MA,216379
1305,2003,IT,NL,6128696
1306,2003,IT,NG,3577743
1307,2003,IT,NO,8071951
1308,2003,IT,OM,1480000
1309,2003,IT,PK,4776743
1310,2003,IT,PH,175027
1311,2003,IT,PL,5058273
1312,2003,IT,PT,940142
1313,2003,IT,QA,216591
1314,2003,IT,RO,66487
1315,2003,IT,SA,8022397
1316,2003,IT,SG,5472179
1317,2003,IT,ZA,47292
1318,2003,IT,KR,5194943
1319,2003,IT,ES,27276751
1320,2003,IT,SE,33800
1321,2003,IT,CH,5752000
1322,2003,IT,TW,5000328
1323,2003,IT,TH,61962
1324,2003,IT,TN,932182
1325,2003,IT,TR,20217722
1326,2003,IT,AE,41328959
1327,2003,IT,GB,22217227
1328,2003,IT,US,61991889
1329,2003,IT,VE,6714354
1330,2003,MT,IT,158566
1331,2003,MT,LY,5140000
1332,2003,MT,AE,20000000
1333,2003,PT,AU,844278
1334,2003,PT,BE,857914
1335,2003,PT,BE,5537
1336,2003,PT,BR,75471
1337,2003,PT,BR,45780
1338,2003,PT,CA,2842210
1339,2003,PT,TD,1199814
1340,2003,PT,CO,125733
1341,2003,PT,EE,5913
1342,2003,PT,FR,4941781
1343,2003,PT,GA,191263
1344,2003,PT,DE,9150
1345,2003,PT,DE,22790
1346,2003,PT,IT,11190
1347,2003,PT,KW,923420
1348,2003,PT,MA,3495149
1349,2003,PT,MA,30400
1350,2003,PT,NO,2527325
1351,2003,PT,RO,20077
1352,2003,PT,SN,66000
1353,2003,PT,ES,3000000
1354,2003,PT,LK,629
1355,2003,PT,TN,729
1356,2003,PT,GB,68470
1357,2003,PT,US,2858837
1358,2003,PT,US,857843
1359,2003,SI,AT,137803
1360,2003,SI,AT,12888
1361,2003,SI,BE,800
1362,2003,SI,BA,8010
1363,2003,SI,CY,4113
1364,2003,SI,CY,5120
1365,2003,SI,EG,692896
1366,2003,SI,FR,169440
1367,2003,SI,DE,18720
1368,2003,SI,DE,144961
1369,2003,SI,DE,2280
1370,2003,SI,IL,460619
1371,2003,SI,IL,86439
1372,2003,SI,IL,108917
1373,2003,SI,JO,69064
1374,2003,SI,MK,46046
1375,2003,SI,PL,22000
1376,2003,SI,SK,151190
1377,2003,ES,AD,38574
1378,2003,ES,AO,55472
1379,2003,ES,AR,17664
1380,2003,ES,AU,1516220
1381,2003,ES,BE,1154429
1382,2003,ES,BO,53804
1383,2003,ES,CM,462992
1384,2003,ES,CA,903041
1385,2003,ES,CL,1301147
1386,2003,ES,CO,11478124
1387,2003,ES,CR,2140
1388,2003,ES,CU,23590
1389,2003,ES,DO,129637
1390,2003,ES,EC,2030713
1391,2003,ES,EG,429951
1392,2003,ES,SV,446587
1393,2003,ES,,75094
1394,2003,ES,FI,20000
1395,2003,ES,FR,1455823
1396,2003,ES,DE,74826892
1397,2003,ES,GH,888904
1398,2003,ES,GR,21495958
1399,2003,ES,IN,67919
1400,2003,ES,ID,206526
1401,2003,ES,IE,510000
1402,2003,ES,IL,1005800
1403,2003,ES,IT,70819445
1404,2003,ES,JO,20456483
1405,2003,ES,KW,3121058
1406,2003,ES,LB,64120
1407,2003,ES,LU,53035
1408,2003,ES,MY,277770
1409,2003,ES,MA,433376
1410,2003,ES,NL,119415
1411,2003,ES,NO,2339787
1412,2003,ES,OM,1226
1413,2003,ES,PA,166503
1414,2003,ES,PY,5568278
1415,2003,ES,PE,87484
1416,2003,ES,PH,238198
1417,2003,ES,PL,23869717
1418,2003,ES,PT,746
1419,2003,ES,QA,462405
1420,2003,ES,RO,3755
1421,2003,ES,LK,79240
1422,2003,ES,CH,756191
1423,2003,ES,TH,93608
1424,2003,ES,TR,2520000
1425,2003,ES,AE,122796
1426,2003,ES,GB,121049278
1427,2003,ES,US,7270306
1428,2003,ES,VE,2527029
1429,2003,SE,AU,22085900
1430,2003,SE,AT,17173000
1431,2003,SE,BH,433387
1432,2003,SE,BE,1050960
1433,2003,SE,BR,563355
1434,2003,SE,BG,32501
1435,2003,SE,CA,1646730
1436,2003,SE,CL,379204
1437,2003,SE,HR,888420
1438,2003,SE,CZ,205853
1439,2003,SE,DK,8212050
1440,2003,SE,EE,585027
1441,2003,SE,FI,27377100
1442,2003,SE,FR,66855600
1443,2003,SE,DE,47820600
1444,2003,SE,GH,64997
1445,2003,SE,GR,2459040
1446,2003,SE,HU,422479
1447,2003,SE,IS,10833
1448,2003,SE,IN,33185200
1449,2003,SE,ID,422534
1450,2003,SE,IE,4073660
1451,2003,SE,IT,6782220
1452,2003,SE,JP,314112
1453,2003,SE,LV,595730
1454,2003,SE,LT,811954
1455,2003,SE,LU,21652
1456,2003,SE,MY,6333240
1457,2003,SE,MX,26069100
1458,2003,SE,NL,1169490
1459,2003,SE,NC,10829
1460,2003,SE,NZ,36817
1461,2003,SE,NO,16914200
1462,2003,SE,OM,32497
1463,2003,SE,PK,2166470
1464,2003,SE,PL,3127200
1465,2003,SE,PT,43329
1466,2003,SE,RO,10829
1467,2003,SE,RU,292493
1468,2003,SE,SA,75832
1469,2003,SE,SG,37070800
1470,2003,SE,SK,21664
1471,2003,SE,SI,357451
1472,2003,SE,ZA,51505400
1473,2003,SE,KR,108331
1474,2003,SE,ES,1938900
1475,2003,SE,CH,152910000
1476,2003,SE,TH,26730600
1477,2003,SE,TN,259941
1478,2003,SE,TR,281598
1479,2003,SE,UA,10829
1480,2003,SE,AE,7289060
1481,2003,SE,GB,46236200
1482,2003,SE,US,67680100
1483,2003,SE,VE,7148160
1484,2004,AT,AR,2102
1485,2004,AT,AR,8612
1486,2004,AT,BE,7190
1487,2004,AT,BA,23036
1488,2004,AT,BG,58235
1489,2004,AT,BG,136792
1490,2004,AT,CA,296699
1491,2004,AT,CA,700292
1492,2004,AT,CL,12731
1493,2004,AT,CL,82061
1494,2004,AT,CR,13090
1495,2004,AT,HR,505089
1496,2004,AT,HR,368730
1497,2004,AT,HR,63964
1498,2004,AT,HR,574643
1499,2004,AT,CZ,113607
1500,2004,AT,CZ,7800
1501,2004,AT,DM,6032
1502,2004,AT,EC,56000
1503,2004,AT,EG,3372
1504,2004,AT,EE,738
1505,2004,AT,EE,1200
1506,2004,AT,,543646
1507,2004,AT,FR,2500
1508,2004,AT,FR,59444
1509,2004,AT,GA,768806
1510,2004,AT,DE,804
1511,2004,AT,DE,75000
1512,2004,AT,DE,11700
1513,2004,AT,GR,28954
1514,2004,AT,HK,58
1515,2004,AT,HU,53865
1516,2004,AT,HU,4400
1517,2004,AT,IN,675384
1518,2004,AT,IR,1128700
1519,2004,AT,IR,210
1520,2004,AT,IL,219000
1521,2004,AT,IT,11701
1522,2004,AT,JO,5741
1523,2004,AT,KZ,43390
1524,2004,AT,KZ,694
1525,2004,AT,KW,1559
1526,2004,AT,KW,5000
1527,2004,AT,LV,800
1528,2004,AT,LB,20194
1529,2004,AT,MO,12067
1530,2004,AT,MY,1115813
1531,2004,AT,MY,435
1532,2004,AT,MY,681053
1533,2004,AT,MX,712
1534,2004,AT,MA,141214
1535,2004,AT,NA,55015
1536,2004,AT,NA,33000
1537,2004,AT,NL,1239
1538,2004,AT,NL,624000
1539,2004,AT,NZ,24787
1540,2004,AT,NO,464292
1541,2004,AT,OM,61825
1542,2004,AT,PK,62952
1543,2004,AT,PL,34421
1544,2004,AT,QA,11321
1545,2004,AT,QA,4147
1546,2004,AT,RO,633491
1547,2004,AT,RO,6906
1548,2004,AT,RO,37400
1549,2004,AT,RU,1958646
1550,2004,AT,RU,181069
1551,2004,AT,SA,1291
1552,2004,AT,SG,11808
1553,2004,AT,SK,61245
1554,2004,AT,SI,16047
1555,2004,AT,SI,8000
1556,2004,AT,ZA,866648
1557,2004,AT,ZA,178580
1558,2004,AT,ES,237133
1559,2004,AT,SE,15193
1560,2004,AT,CH,1142178
1561,2004,AT,CH,613462
1562,2004,AT,CH,17280
1563,2004,AT,CH,134097
1564,2004,AT,TW,11692
1565,2004,AT,TZ,25718
1566,2004,AT,TT,947
1567,2004,AT,TN,1258019
1568,2004,AT,TR,34912
1569,2004,AT,TR,36
1570,2004,AT,UA,93442
1571,2004,AT,UA,805
1572,2004,AT,AE,125658
1573,2004,AT,AE,1336567
1574,2004,AT,AE,34661
1575,2004,AT,AE,30000
1576,2004,AT,GB,70000
1577,2004,AT,US,126191489
1578,2004,AT,US,19562
1579,2004,CZ,AF,132867
1580,2004,CZ,AF,1709000
1581,2004,CZ,AF,133
1582,2004,CZ,DZ,4912000
1583,2004,CZ,DZ,49000
1584,2004,CZ,DZ,331000
1585,2004,CZ,AT,32000
1586,2004,CZ,AT,20000
1587,2004,CZ,AZ,165000
1588,2004,CZ,BD,110000
1589,2004,CZ,BD,132000
1590,2004,CZ,BD,779000
1591,2004,CZ,BE,28000
1592,2004,CZ,BE,13000
1593,2004,CZ,BE,124000
1594,2004,CZ,BE,291000
1595,2004,CZ,BG,153000
1596,2004,CZ,BG,199000
1597,2004,CZ,BG,35000
1598,2004,CZ,BG,3000
1599,2004,CZ,BG,70000
1600,2004,CZ,CA,6000
1601,2004,CZ,CA,104000
1602,2004,CZ,CL,1000
1603,2004,CZ,CN,3002994
1604,2004,CZ,CN,3006
1605,2004,CZ,CO,1419000
1606,2004,CZ,CO,5000
1607,2004,CZ,HR,25000
1608,2004,CZ,HR,71000
1609,2004,CZ,EG,813000
1610,2004,CZ,EG,61000
1611,2004,CZ,EG,24000
1612,2004,CZ,EG,23000
1613,2004,CZ,EG,682000
1614,2004,CZ,EG,45000
1615,2004,CZ,EE,51948
1616,2004,CZ,EE,11000
1617,2004,CZ,EE,52
1618,2004,CZ,EE,5000
1619,2004,CZ,ET,316000
1620,2004,CZ,ET,71000
1621,2004,CZ,ET,322000
1622,2004,CZ,FI,3000
1623,2004,CZ,FI,45000
1624,2004,CZ,FR,511000
1625,2004,CZ,FR,19000
1626,2004,CZ,FR,4000
1627,2004,CZ,GE,260000
1628,2004,CZ,GE,128000
1629,2004,CZ,GE,1655000
1630,2004,CZ,DE,15000
1631,2004,CZ,DE,51000
1632,2004,CZ,DE,1867000
1633,2004,CZ,DE,717000
1634,2004,CZ,DE,7000
1635,2004,CZ,DE,481000
1636,2004,CZ,DE,780000
1637,2004,CZ,DE,7000
1638,2004,CZ,DE,46000
1639,2004,CZ,DE,21000
1640,2004,CZ,GR,2000
1641,2004,CZ,GR,67000
1642,2004,CZ,HU,17000
1643,2004,CZ,HU,1000
1644,2004,CZ,HU,884000
1645,2004,CZ,HU,51000
1646,2004,CZ,HU,35000
1647,2004,CZ,IN,3000
1648,2004,CZ,IN,17237000
1649,2004,CZ,ID,103000
1650,2004,CZ,ID,15000
1651,2004,CZ,ID,256000
1652,2004,CZ,ID,251000
1653,2004,CZ,IQ,78000
1654,2004,CZ,IQ,2133000
1655,2004,CZ,IQ,662000
1656,2004,CZ,IL,103000
1657,2004,CZ,IL,52000
1658,2004,CZ,IL,1000
1659,2004,CZ,IL,663000
1660,2004,CZ,IL,2000
1661,2004,CZ,JO,1000
1662,2004,CZ,KZ,118000
1663,2004,CZ,KZ,1167000
1664,2004,CZ,KZ,400000
1665,2004,CZ,KE,222000
1666,2004,CZ,LV,37000
1667,2004,CZ,LV,10000
1668,2004,CZ,LB,342000
1669,2004,CZ,LT,14000
1670,2004,CZ,LT,139000
1671,2004,CZ,LT,9000
1672,2004,CZ,LT,100000
1673,2004,CZ,MW,1000
1674,2004,CZ,MY,3000
1675,2004,CZ,MX,203000
1676,2004,CZ,MX,9000
1677,2004,CZ,MN,3996
1678,2004,CZ,MN,27000
1679,2004,CZ,MN,4
1680,2004,CZ,MA,199000
1681,2004,CZ,NL,27000
1682,2004,CZ,NL,2000
1683,2004,CZ,NL,1000
1684,2004,CZ,NL,3000
1685,2004,CZ,NZ,7000
1686,2004,CZ,NG,38000
1687,2004,CZ,PK,2000
1688,2004,CZ,PH,2000
1689,2004,CZ,PH,10000
1690,2004,CZ,PL,267000
1691,2004,CZ,PL,3206000
1692,2004,CZ,PL,2006000
1693,2004,CZ,PL,6000
1694,2004,CZ,PL,278000
1695,2004,CZ,PL,50000
1696,2004,CZ,PL,1540000
1697,2004,CZ,PL,71000
1698,2004,CZ,PT,5000
1699,2004,CZ,PT,2000
1700,2004,CZ,RO,6000
1701,2004,CZ,RO,75000
1702,2004,CZ,RU,911000
1703,2004,CZ,SA,957000
1704,2004,CZ,SN,2000
1705,2004,CZ,SK,21000
1706,2004,CZ,SK,6444000
1707,2004,CZ,SK,1029000
1708,2004,CZ,SK,29000
1709,2004,CZ,SK,33000
1710,2004,CZ,SK,1176000
1711,2004,CZ,SK,435000
1712,2004,CZ,SK,342000
1713,2004,CZ,SK,1542000
1714,2004,CZ,SK,1935000
1715,2004,CZ,SK,99000
1716,2004,CZ,SI,49000
1717,2004,CZ,SI,15000
1718,2004,CZ,ZA,28000
1719,2004,CZ,ZA,53000
1720,2004,CZ,ES,5000
1721,2004,CZ,ES,325000
1722,2004,CZ,LK,21000
1723,2004,CZ,LK,1000
1724,2004,CZ,LK,188000
1725,2004,CZ,LK,72000
1726,2004,CZ,LK,404000
1727,2004,CZ,CH,25000
1728,2004,CZ,CH,5000
1729,2004,CZ,CH,1000
1730,2004,CZ,TW,1000
1731,2004,CZ,TH,4000
1732,2004,CZ,TH,870000
1733,2004,CZ,TH,2236000
1734,2004,CZ,TH,35000
1735,2004,CZ,TH,1000
1736,2004,CZ,TN,470529
1737,2004,CZ,TN,471
1738,2004,CZ,TN,81000
1739,2004,CZ,TR,2000
1740,2004,CZ,TR,19000
1741,2004,CZ,UA,60000
1742,2004,CZ,UA,97000
1743,2004,CZ,UA,201000
1744,2004,CZ,AE,45000
1745,2004,CZ,AE,280000
1746,2004,CZ,AE,697000
1747,2004,CZ,GB,8000
1748,2004,CZ,GB,5000
1749,2004,CZ,GB,25000
1750,2004,CZ,GB,2682000
1751,2004,CZ,GB,76000
1752,2004,CZ,GB,59000
1753,2004,CZ,US,224000
1754,2004,CZ,US,3335000
1755,2004,CZ,US,36000
1756,2004,CZ,US,31000
1757,2004,CZ,US,36000
1758,2004,CZ,US,146000
1759,2004,CZ,US,305000
1760,2004,CZ,US,305000
1761,2004,CZ,US,39000
1762,2004,CZ,US,101000
1763,2004,CZ,UY,80000
1764,2004,CZ,UZ,130000
1765,2004,CZ,VN,215784
1766,2004,CZ,VN,919000
1767,2004,CZ,VN,216
1768,2004,CZ,YE,481000
1769,2004,CZ,YE,1874000
1770,2004,EE,FI,4490
1771,2004,EE,DE,3450
1772,2004,EE,DE,33000
1773,2004,EE,KE,201057
1774,2004,EE,LV,357
1775,2004,EE,LV,665
1776,2004,EE,RU,247500
1777,2004,EE,ZA,98883
1778,2004,EE,SE,51
1779,2004,EE,UA,230
1780,2004,EE,US,1045
1781,2004,FI,AF,39230
1782,2004,FI,AR,8400
1783,2004,FI,AU,25600
1784,2004,FI,AU,3931
1785,2004,FI,AT,57141
1786,2004,FI,AT,1610
1787,2004,FI,AT,232952
1788,2004,FI,BH,1600
1789,2004,FI,BH,150
1790,2004,FI,BE,4010
1791,2004,FI,BE,7992
1792,2004,FI,BR,5880
1793,2004,FI,CA,42201
1794,2004,FI,CA,20083
1795,2004,FI,CL,7491
1796,2004,FI,CY,3600
1797,2004,FI,CZ,84000
1798,2004,FI,CZ,1955
1799,2004,FI,CD,43768
1800,2004,FI,DK,31370
1801,2004,FI,DK,106750
1802,2004,FI,DK,75250
1803,2004,FI,EG,19869
1804,2004,FI,EG,76400
1805,2004,FI,EG,92723
1806,2004,FI,ER,3215
1807,2004,FI,EE,4890
1808,2004,FI,EE,139451
1809,2004,FI,EE,35920
1810,2004,FI,EE,59688
1811,2004,FI,ET,10745
1812,2004,FI,FR,17588
1813,2004,FI,FR,796000
1814,2004,FI,FR,6376
1815,2004,FI,FR,6720
1816,2004,FI,DE,47072
1817,2004,FI,DE,706900
1818,2004,FI,DE,1881000
1819,2004,FI,DE,25323
1820,2004,FI,GR,5600
1821,2004,FI,GR,1296
1822,2004,FI,HT,19290
1823,2004,FI,IS,9800
1824,2004,FI,IT,332020
1825,2004,FI,IT,1827348
1826,2004,FI,IT,17124
1827,2004,FI,JP,13800
1828,2004,FI,JP,10049
1829,2004,FI,JP,7055
1830,2004,FI,JO,7409
1831,2004,FI,KE,6430
1832,2004,FI,LV,420087
1833,2004,FI,LV,8700
1834,2004,FI,LR,10800
1835,2004,FI,LT,13120
1836,2004,FI,LT,394450
1837,2004,FI,LU,17780
1838,2004,FI,LU,2694
1839,2004,FI,MY,21790
1840,2004,FI,MY,375000
1841,2004,FI,MC,12012
1842,2004,FI,NL,2850
1843,2004,FI,NL,1177
1844,2004,FI,NL,24326
1845,2004,FI,NZ,1280
1846,2004,FI,NZ,103382
1847,2004,FI,KP,32395
1848,2004,FI,NO,5800
1849,2004,FI,NO,347692
1850,2004,FI,NO,148342
1851,2004,FI,PL,202200
1852,2004,FI,PL,3764
1853,2004,FI,PL,7447011
1854,2004,FI,PT,29768
1855,2004,FI,PT,69273
1856,2004,FI,SA,508353
1857,2004,FI,SG,10500
1858,2004,FI,SK,1580
1859,2004,FI,SK,3114
1860,2004,FI,SK,226800
1861,2004,FI,SI,3250
1862,2004,FI,ZA,5200
1863,2004,FI,ZA,5290
1864,2004,FI,KR,32395
1865,2004,FI,ES,39020
1866,2004,FI,ES,102045
1867,2004,FI,ES,24756
1868,2004,FI,LK,34722
1869,2004,FI,SD,36133
1870,2004,FI,SE,16151
1871,2004,FI,SE,299250
1872,2004,FI,SE,80622
1873,2004,FI,SE,1120811
1874,2004,FI,SE,485853
