,Year,Military Expenditure GDP,Relative Military Expenditure,Military Expenditure USD,Total Armed Forces Personel,Relative Armed Forces Personel,Destination country,source_hash
4657,1995,0.859887969729569,4.88250806730194,27170664.1222985,28500.0,0.433923037278556,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4658,1996,1.23763444173934,6.9640008323507,49442905.5093875,28500.0,0.420177173233741,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4659,1997,1.48191235942607,8.52812527895737,52544736.6870298,28500.0,0.407022146003557,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4660,1998,1.34892749207597,6.76782656612314,50446576.2487595,28500.0,0.394346428217604,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4661,1999,1.21022921655833,6.80193626850103,45036442.9167064,28500.0,0.382159711918623,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4662,2000,1.21751390900084,6.64531292248175,47210934.6139638,28500.0,0.370370803552597,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4663,2001,1.43584760245284,7.81127521574432,65037565.4549594,21600.0,0.271963131872027,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4664,2002,1.31316157379668,8.67164471095617,57743396.8339932,21600.0,0.263123850203592,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4665,2003,1.32475732452129,6.87029675397605,72517018.8883416,21600.0,0.25499600329181,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4666,2004,1.2482266720781,4.95603828515233,54471710.0264332,21000.0,0.240123107686981,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4667,2005,1.07194154854732,5.02325926888829,54018162.483837,22000.0,0.243584375080964,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4668,2006,0.977431205130634,4.56305309734513,53914017.6445876,,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4669,2007,1.11586465642513,5.97507699420238,81936943.6676841,22000.0,0.227900135403758,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4670,2008,1.09711525689268,6.12871602867705,103271539.537688,22000.0,0.220412965732597,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4671,2009,0.830202948534021,5.90109873765222,70985221.4230579,21600.0,0.209260311301839,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4672,2010,0.652042489282253,4.64324786144648,56922892.8921745,21600.0,0.202340062826589,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4673,2011,0.727707094387172,5.17555559263392,71989808.0113771,21600.0,0.195667628819958,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4674,2012,0.691911720835185,5.14742813096431,68636017.8043436,21600.0,0.189271893807251,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4675,2013,0.677983715732386,4.55484009906321,71877874.4942023,21600.0,0.183184043991309,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4676,2014,0.652799351750732,4.43171970932116,69676655.2533081,21600.0,0.177425832100457,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4677,2015,0.604796547183702,3.99464946188458,58932847.7562419,21600.0,0.171996145056771,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4678,2016,0.594003321714742,3.70148506617206,59394995.9205237,21600.0,0.16697222842141,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4679,2017,0.580022349565689,3.38782954074437,66906090.1851672,22000.0,0.165124962443453,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4680,2018,0.605686110902832,3.70775489353276,73258425.2386784,21500.0,0.156719486479081,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4681,2019,0.6239720195871,3.5500568255017,76576631.109179,22000.0,0.155777070549877,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4682,2020,0.738679821916371,4.04594100122262,87357752.0692398,,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4683,2021,0.770034303370989,3.73432547204908,99185920.0335487,,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4684,1960,,,1604193.58889704,,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4685,1960,0.673508659397049,,84000000.0,,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4686,1961,0.651780325890163,,86400000.0,,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4687,1962,0.689655172413793,,99200000.0,,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4688,1963,0.718685831622177,,112000000.0,,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4689,1964,0.677506775067751,,120000000.0,,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4690,1965,0.591269841269841,,119200000.0,,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4691,1966,0.576379066478076,,130400000.0,,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4692,1967,0.545217107411035,,133600000.0,,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4693,1968,0.548510763786494,,148800000.0,,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4694,1969,0.600160042678047,,180000000.0,,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4695,1970,0.497411658789106,,176800000.0,,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4696,1971,0.487655580493777,,191200000.0,,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4697,1972,0.53656808925093,,242400000.0,,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4698,1973,0.54421768707483,,300800000.0,,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4699,1974,0.565744136934534,,407200000.0,,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4700,1975,0.573584219616398,,504800000.0,,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4701,1976,0.598103574033552,,531576968.455445,,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4702,1977,0.53425620505056,,437692985.836999,,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4703,1978,0.504834431419526,,518287192.596399,,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4704,1979,0.505297473512632,,679663588.44835,,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4705,1980,0.416107382550336,,810422203.825541,,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4706,1981,0.513301014380576,,1284948561.26553,,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4707,1982,0.495419417575106,,858130162.743322,,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4708,1983,0.522866313988212,,778556797.175546,,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4709,1984,0.659819059927896,,1155945372.64342,,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4710,1985,0.676313139343828,,1241863651.93559,129100.0,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4711,1986,0.634622463096704,,817296611.651707,,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4712,1987,0.580341889191456,,813391574.395217,,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4713,1988,0.536145374184792,,981914645.573685,,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4714,1989,0.517255829376633,,1153375828.26522,154000.0,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4715,1990,0.433081035474032,1.71880914289175,1210872502.31103,175000.0,0.604196187404671,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4716,1991,0.435402300782292,1.96852540494154,1459136040.92194,175000.0,0.585201374146459,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4717,1992,0.469454655731209,2.2432059873912,1824550066.238,175000.0,0.563706246812241,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4718,1993,0.442785493894955,2.19525794546372,2122980337.78189,175000.0,0.543173560744481,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4719,1994,0.51883032705709,2.51364297927058,2635284078.78831,175000.0,0.528731304400975,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4720,1995,0.450891531237052,2.1800909756739,1562615372.39288,189000.0,0.555966925321699,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4721,1996,0.476484777906755,2.09419240963556,1882873102.65874,190000.0,0.544717946050963,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4722,1997,0.458095853691372,2.01203657275286,2184061042.17234,190000.0,0.520101242360363,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4723,1998,0.450450487249782,2.08431659346608,2263223453.48751,190000.0,0.510425137932991,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4724,1999,0.460988775566099,2.08702800379177,2652912012.04971,193770.0,0.515164094532837,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4725,2000,0.446047820449759,2.10722831780339,3031454509.30458,207800.0,0.541309438472472,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4726,2001,0.442657003961602,2.07544885464676,3229469276.43396,203800.0,0.524947268943803,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4727,2002,0.421606002464969,1.9795960968132,3172268733.5076,203800.0,0.517957560672006,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4728,2003,0.405916546649963,1.79823761363969,2960496802.29864,203800.0,0.503995437431687,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4729,2004,0.364898722678153,1.70254033905364,2854385964.91228,203000.0,0.486805625132523,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4730,2005,0.355958931017501,1.60902724073839,3123454977.56449,204000.0,0.473053438435295,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4731,2006,0.311171935747233,1.37873389295969,3035131018.79037,280000.0,0.628317643381581,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4732,2007,0.401163917952381,1.70104494941118,4223037645.72391,286000.0,0.628760111880607,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4733,2008,0.390513227488772,1.40810925036893,4334654123.65113,305000.0,0.661017001313928,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4734,2009,0.501556274697719,1.80449284052082,4514233914.23391,331750.0,0.706851424028099,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4735,2010,0.45273449263425,1.63593320795023,4789031339.03134,331750.0,0.69527690799178,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4736,2011,0.465777802870552,1.6805116348412,5498458541.61133,329750.0,0.676185152639135,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4737,2012,0.47598728077372,1.68706601024871,5717035574.62318,329750.0,0.655397083179877,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4738,2013,0.507919454953,1.82853424650566,6473144378.32759,325450.0,0.636333834905303,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4739,2014,0.513829957307541,1.83796574093528,6758693845.00224,336050.0,0.650574254470072,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4740,2015,0.466676122422583,1.69724171491291,5468837811.91633,336050.0,0.637784974397123,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4741,2016,0.495064413696788,1.8099570358652,5336875740.46474,336050.0,0.627832896272832,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4742,2017,0.436510296383438,1.69816163103146,5062076645.82129,336000.0,0.619485461644161,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4743,2018,0.477494205142032,1.86069856618956,5839521271.01987,348000.0,0.628610048349686,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4744,2019,0.523250156647001,2.01613952821463,6650808254.06726,328000.0,0.577275700450583,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4745,2020,0.749200161725065,2.58321597899816,8044880863.7379,,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4746,2021,0.680130763342781,2.40412635831721,8680832593.46947,,,MX,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4747,1996,2.81367674231936,,130636725.852966,17900.0,2.16384802291987,MK,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4748,1997,2.12824694412777,6.46348279716805,83254172.2079454,22900.0,2.80828259416638,MK,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4749,1998,2.09823976120451,6.39474388322383,78991291.1275263,27500.0,3.34499825451909,MK,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4750,1999,1.71382060586219,5.16570269455333,66236920.4489137,23500.0,2.84077172283739,MK,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4751,2000,1.850821459557,5.77937408951625,69828947.9074835,23500.0,2.82793518613229,MK,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4752,2001,6.10039562766158,16.3278507725427,226303002.332551,26000.0,3.11537304794919,MK,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4753,2002,2.64559751876128,6.92703375929039,106309576.719741,19900.0,2.3990991925042,MK,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4754,2003,2.34170115867248,6.50477106141902,115827201.720104,20400.0,2.35474457947032,MK,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4755,2004,2.38010407130392,6.97635575969518,135256294.791125,17000.0,1.95224352974817,MK,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4756,2005,2.02926330577443,6.24565692447389,127003654.35225,19000.0,2.17122261545476,MK,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4757,2006,1.83653768735825,5.8390003513203,126008876.72176,19000.0,2.15880879203286,MK,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4758,2007,1.95006969471653,6.20078622653898,162567237.054492,19000.0,2.1231446230245,MK,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4759,2008,1.74234086894233,5.16070077244885,172658158.914868,19000.0,2.08545079763005,MK,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4760,2009,1.68816456224776,5.02996636867976,158716661.451318,8000.0,0.866313716020198,MK,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4761,2010,1.38215461102863,4.25140855472789,130021469.106429,8000.0,0.857248788600306,MK,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4762,2011,1.26218709982742,3.96219652397376,132461994.809047,8000.0,0.855327729511159,MK,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4763,2012,1.22531966171625,3.68440381158552,119410402.524102,8000.0,0.855823666091838,MK,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4764,2013,1.16943718855289,3.69221962205279,126506348.703425,8000.0,0.841504694544315,MK,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4765,2014,1.09296080025624,3.44626049541339,124185105.67971,8000.0,0.836813956383165,MK,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4766,2015,0.99342769175221,3.08303906544962,99983659.5643541,15600.0,1.64167324388319,MK,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4767,2016,0.970115977909212,3.11862244897959,103520137.268395,15600.0,1.65043561978618,MK,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4768,2017,0.895041406541028,2.8178433359989,100754692.052761,16000.0,1.67900208511071,MK,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4769,2018,0.943108732670231,3.11602607687078,119606163.967345,16000.0,1.67070594635572,MK,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4770,2019,1.1645941160868,3.69078155022938,146093380.399578,16000.0,1.65795377417633,MK,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4771,2020,1.24812165736929,3.40795284769082,153537482.895077,,,MK,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4772,2021,1.54104251710607,4.33636395686356,214588946.827689,,,MK,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4773,1992,,,,10000.0,1.16620387809438,MK,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4774,1993,,,,10000.0,1.18900409017407,MK,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4775,1994,,,,10000.0,1.20696272657708,MK,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4776,1995,,,,17900.0,2.16976798028542,MK,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4777,1961,2.70224719101124,,3922368.09916008,,,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4778,1962,2.89130434782609,,4342608.99377178,,,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4779,1963,2.64691358024691,,4375224.47513632,,,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4780,1964,2.86877828054299,,5174939.90458194,,,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4781,1965,2.51991150442478,,4647822.3789179,,,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4782,1966,2.40803382663848,,4636149.756999,,,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4783,1967,2.40384615384615,,5081280.15739773,,,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4784,1968,1.99081163859112,,5251146.16363379,,,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4785,1969,2.17551622418879,,5673928.01227876,,,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4786,1970,2.22804718217562,,6150439.75644259,,,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4787,1971,1.91616766467066,,6323435.83886305,,,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4788,1972,2.37556561085973,,8332407.51027664,,,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4789,1973,2.65580890336591,,10974072.2960756,,,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4790,1974,2.86591606960082,,11632496.2090526,,,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4791,1975,3.16602316602317,,19130897.3324063,,,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4792,1976,2.91153415453527,,21761874.8692195,,,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4793,1977,3.12958435207824,,26050146.5320742,,,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4794,1978,3.21395775941231,,31020668.6283547,,,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4795,1979,2.96610169491525,,36197478.3990372,,,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4796,1980,2.07929560652539,,38337750.85195,,,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4797,1981,1.96076196121795,,31648946.9364923,,,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4798,1982,2.10679495672383,,29518633.2568486,,,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4799,1983,1.98366008623087,,26767016.7372581,,,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4800,1984,1.97260741380505,,25402957.270395,,,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4801,1985,2.14241632585193,,29826627.1649346,4900.0,,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4802,1986,2.02676894054551,,37539055.0553557,,,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4803,1987,2.11678611388309,,44254118.4612876,,,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4804,1988,2.21346810206719,,48011066.0471113,,,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4805,1989,2.11201131003608,,46080349.0821547,8000.0,,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4806,1990,1.95649418287434,,52155069.5094852,13000.0,0.388446524658585,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4807,1993,1.56379346508086,,44497338.9884978,12000.0,0.339343867321072,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4808,1994,1.43802626563637,,29898866.1845625,12000.0,0.332384283873906,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4809,1995,1.49701708229888,,40468959.1063172,15200.0,0.412149293489343,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4810,1996,1.42841059416252,,39683160.2652321,15200.0,0.403068518200798,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4811,1997,1.49685223773671,,40262546.0663493,15150.0,0.392417509436152,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4812,1998,1.40463231082634,,41020286.3961814,15150.0,0.381999671202923,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4813,1999,1.49228992788343,,43852596.8046075,15200.0,0.371953620320022,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4814,2000,1.47864974445751,7.62512810705582,43681247.6825062,15200.0,0.360516344791191,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4815,2001,1.29517222790027,7.0611010595944,44881650.2259771,15200.0,0.348961769860631,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4816,2002,1.26885043144455,6.36354723361433,49355225.6279879,15200.0,0.337596450972889,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4817,2003,1.4193331132051,6.81910051143254,66758430.8327598,12200.0,0.262173049255224,ML,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
